RAW,no_punc,Tokens,removed_stop,lems
"Ladies and gentlemen, prepare to be dazzled by the dynamic trio, Olivia, Jacob, and Lily! Their killer talent and infectious enthusiasm are sure to leave you speechless!
","Ladies and gentlemen prepare to be dazzled by the dynamic trio Olivia Jacob and Lily Their killer talent and infectious enthusiasm are sure to leave you speechless
","['ladies', 'and', 'gentlemen', 'prepare', 'to', 'be', 'dazzled', 'by', 'the', 'dynamic', 'trio', 'olivia', 'jacob', 'and', 'lily', 'their', 'killer', 'talent', 'and', 'infectious', 'enthusiasm', 'are', 'sure', 'to', 'leave', 'you', 'speechless']","['ladies', 'gentlemen', 'prepare', 'dazzled', 'dynamic', 'trio', 'olivia', 'jacob', 'lily', 'killer', 'talent', 'infectious', 'enthusiasm', 'sure', 'leave', 'speechless']","['lady', 'gentleman', 'prepare', 'dazzled', 'dynamic', 'trio', 'olivia', 'jacob', 'lily', 'killer', 'talent', 'infectious', 'enthusiasm', 'sure', 'leave', 'speechless']"
"Get ready for a wild ride with our next act, the unstoppable duo, Emma and Ethan! Their killer harmonies and infectious energy will leave you wanting more!
","Get ready for a wild ride with our next act the unstoppable duo Emma and Ethan Their killer harmonies and infectious energy will leave you wanting more
","['get', 'ready', 'for', 'a', 'wild', 'ride', 'with', 'our', 'next', 'act', 'the', 'unstoppable', 'duo', 'emma', 'and', 'ethan', 'their', 'killer', 'harmonies', 'and', 'infectious', 'energy', 'will', 'leave', 'you', 'wanting', 'more']","['get', 'ready', 'wild', 'ride', 'next', 'act', 'unstoppable', 'duo', 'emma', 'ethan', 'killer', 'harmonies', 'infectious', 'energy', 'leave', 'wanting']","['get', 'ready', 'wild', 'ride', 'next', 'act', 'unstoppable', 'duo', 'emma', 'ethan', 'killer', 'harmony', 'infectious', 'energy', 'leave', 'wanting']"
"It's time to turn up the volume and feel the rhythm with our next performer, the one and only, Ava Thompson! Her electrifying beats and killer vocals are about to rock your world!
","Its time to turn up the volume and feel the rhythm with our next performer the one and only Ava Thompson Her electrifying beats and killer vocals are about to rock your world
","['its', 'time', 'to', 'turn', 'up', 'the', 'volume', 'and', 'feel', 'the', 'rhythm', 'with', 'our', 'next', 'performer', 'the', 'one', 'and', 'only', 'ava', 'thompson', 'her', 'electrifying', 'beats', 'and', 'killer', 'vocals', 'are', 'about', 'to', 'rock', 'your', 'world']","['time', 'turn', 'volume', 'feel', 'rhythm', 'next', 'performer', 'one', 'ava', 'thompson', 'electrifying', 'beats', 'killer', 'vocals', 'rock', 'world']","['time', 'turn', 'volume', 'feel', 'rhythm', 'next', 'performer', 'one', 'ava', 'thompson', 'electrifying', 'beat', 'killer', 'vocal', 'rock', 'world']"
"In the silence of the night, a melody takes flight, as Sarah's voice soars high, painting dreams across the sky.
","In the silence of the night a melody takes flight as Sarahs voice soars high painting dreams across the sky
","['in', 'the', 'silence', 'of', 'the', 'night', 'a', 'melody', 'takes', 'flight', 'as', 'sarahs', 'voice', 'soars', 'high', 'painting', 'dreams', 'across', 'the', 'sky']","['silence', 'night', 'melody', 'takes', 'flight', 'sarahs', 'voice', 'soars', 'high', 'painting', 'dreams', 'across', 'sky']","['silence', 'night', 'melody', 'take', 'flight', 'sarah', 'voice', 'soar', 'high', 'painting', 'dream', 'across', 'sky']"
"In the whispers of the breeze, David's guitar strings tease, weaving tales of love and loss, beneath the moon's gentle gloss.
","In the whispers of the breeze Davids guitar strings tease weaving tales of love and loss beneath the moons gentle gloss
","['in', 'the', 'whispers', 'of', 'the', 'breeze', 'davids', 'guitar', 'strings', 'tease', 'weaving', 'tales', 'of', 'love', 'and', 'loss', 'beneath', 'the', 'moons', 'gentle', 'gloss']","['whispers', 'breeze', 'davids', 'guitar', 'strings', 'tease', 'weaving', 'tales', 'love', 'loss', 'beneath', 'moons', 'gentle', 'gloss']","['whisper', 'breeze', 'david', 'guitar', 'string', 'tease', 'weaving', 'tale', 'love', 'loss', 'beneath', 'moon', 'gentle', 'gloss']"
"Amidst the stars that gleam, Emily dances like a dream, her voice a gentle breeze, carrying hearts to distant seas.
","Amidst the stars that gleam Emily dances like a dream her voice a gentle breeze carrying hearts to distant seas
","['amidst', 'the', 'stars', 'that', 'gleam', 'emily', 'dances', 'like', 'a', 'dream', 'her', 'voice', 'a', 'gentle', 'breeze', 'carrying', 'hearts', 'to', 'distant', 'seas']","['amidst', 'stars', 'gleam', 'emily', 'dances', 'like', 'dream', 'voice', 'gentle', 'breeze', 'carrying', 'hearts', 'distant', 'seas']","['amidst', 'star', 'gleam', 'emily', 'dance', 'like', 'dream', 'voice', 'gentle', 'breeze', 'carrying', 'heart', 'distant', 'sea']"
"With each note she sings, Michael's soul takes wing, a symphony of love and pain, dancing in the rain.
","With each note she sings Michaels soul takes wing a symphony of love and pain dancing in the rain
","['with', 'each', 'note', 'she', 'sings', 'michaels', 'soul', 'takes', 'wing', 'a', 'symphony', 'of', 'love', 'and', 'pain', 'dancing', 'in', 'the', 'rain']","['note', 'sings', 'michaels', 'soul', 'takes', 'wing', 'symphony', 'love', 'pain', 'dancing', 'rain']","['note', 'sings', 'michael', 'soul', 'take', 'wing', 'symphony', 'love', 'pain', 'dancing', 'rain']"
"In the stillness of the air, Lisa's fingers move with care, painting rainbows in the dark, igniting dreams with a spark.
","In the stillness of the air Lisas fingers move with care painting rainbows in the dark igniting dreams with a spark
","['in', 'the', 'stillness', 'of', 'the', 'air', 'lisas', 'fingers', 'move', 'with', 'care', 'painting', 'rainbows', 'in', 'the', 'dark', 'igniting', 'dreams', 'with', 'a', 'spark']","['stillness', 'air', 'lisas', 'fingers', 'move', 'care', 'painting', 'rainbows', 'dark', 'igniting', 'dreams', 'spark']","['stillness', 'air', 'lisas', 'finger', 'move', 'care', 'painting', 'rainbow', 'dark', 'igniting', 'dream', 'spark']"
"Through the echoes of the past, Alex's voice holds fast, a beacon in the night, guiding souls towards the light.
","Through the echoes of the past Alexs voice holds fast a beacon in the night guiding souls towards the light
","['through', 'the', 'echoes', 'of', 'the', 'past', 'alexs', 'voice', 'holds', 'fast', 'a', 'beacon', 'in', 'the', 'night', 'guiding', 'souls', 'towards', 'the', 'light']","['echoes', 'past', 'alexs', 'voice', 'holds', 'fast', 'beacon', 'night', 'guiding', 'souls', 'towards', 'light']","['echo', 'past', 'alexs', 'voice', 'hold', 'fast', 'beacon', 'night', 'guiding', 'soul', 'towards', 'light']"
"Beneath the canopy of sky, Emily's voice soars high, like a bird in graceful flight, filling hearts with pure delight.
","Beneath the canopy of sky Emilys voice soars high like a bird in graceful flight filling hearts with pure delight
","['beneath', 'the', 'canopy', 'of', 'sky', 'emilys', 'voice', 'soars', 'high', 'like', 'a', 'bird', 'in', 'graceful', 'flight', 'filling', 'hearts', 'with', 'pure', 'delight']","['beneath', 'canopy', 'sky', 'emilys', 'voice', 'soars', 'high', 'like', 'bird', 'graceful', 'flight', 'filling', 'hearts', 'pure', 'delight']","['beneath', 'canopy', 'sky', 'emilys', 'voice', 'soar', 'high', 'like', 'bird', 'graceful', 'flight', 'filling', 'heart', 'pure', 'delight']"
"In the silence of the dawn, David's guitar plays on, a melody soft and clear, washing away every fear.
","In the silence of the dawn Davids guitar plays on a melody soft and clear washing away every fear
","['in', 'the', 'silence', 'of', 'the', 'dawn', 'davids', 'guitar', 'plays', 'on', 'a', 'melody', 'soft', 'and', 'clear', 'washing', 'away', 'every', 'fear']","['silence', 'dawn', 'davids', 'guitar', 'plays', 'melody', 'soft', 'clear', 'washing', 'away', 'every', 'fear']","['silence', 'dawn', 'david', 'guitar', 'play', 'melody', 'soft', 'clear', 'washing', 'away', 'every', 'fear']"
"With each strum and chord, Sarah's voice is heard, a symphony of hope and grace, lighting up the darkest place.
","With each strum and chord Sarahs voice is heard a symphony of hope and grace lighting up the darkest place
","['with', 'each', 'strum', 'and', 'chord', 'sarahs', 'voice', 'is', 'heard', 'a', 'symphony', 'of', 'hope', 'and', 'grace', 'lighting', 'up', 'the', 'darkest', 'place']","['strum', 'chord', 'sarahs', 'voice', 'heard', 'symphony', 'hope', 'grace', 'lighting', 'darkest', 'place']","['strum', 'chord', 'sarah', 'voice', 'heard', 'symphony', 'hope', 'grace', 'lighting', 'darkest', 'place']"
"In the whispers of the trees, Michael sings with ease, his voice a gentle stream, flowing through every dream.
","In the whispers of the trees Michael sings with ease his voice a gentle stream flowing through every dream
","['in', 'the', 'whispers', 'of', 'the', 'trees', 'michael', 'sings', 'with', 'ease', 'his', 'voice', 'a', 'gentle', 'stream', 'flowing', 'through', 'every', 'dream']","['whispers', 'trees', 'michael', 'sings', 'ease', 'voice', 'gentle', 'stream', 'flowing', 'every', 'dream']","['whisper', 'tree', 'michael', 'sings', 'ease', 'voice', 'gentle', 'stream', 'flowing', 'every', 'dream']"
"Amidst the shadows tall, Emily's voice enthralls, like a bird on the wing, making every heart sing.
","Amidst the shadows tall Emilys voice enthralls like a bird on the wing making every heart sing
","['amidst', 'the', 'shadows', 'tall', 'emilys', 'voice', 'enthralls', 'like', 'a', 'bird', 'on', 'the', 'wing', 'making', 'every', 'heart', 'sing']","['amidst', 'shadows', 'tall', 'emilys', 'voice', 'enthralls', 'like', 'bird', 'wing', 'making', 'every', 'heart', 'sing']","['amidst', 'shadow', 'tall', 'emilys', 'voice', 'enthralls', 'like', 'bird', 'wing', 'making', 'every', 'heart', 'sing']"
"Through the mists of time, David's guitar chimes, a melody sweet and true, bringing solace to me and you.
","Through the mists of time Davids guitar chimes a melody sweet and true bringing solace to me and you
","['through', 'the', 'mists', 'of', 'time', 'davids', 'guitar', 'chimes', 'a', 'melody', 'sweet', 'and', 'true', 'bringing', 'solace', 'to', 'me', 'and', 'you']","['mists', 'time', 'davids', 'guitar', 'chimes', 'melody', 'sweet', 'true', 'bringing', 'solace']","['mist', 'time', 'david', 'guitar', 'chime', 'melody', 'sweet', 'true', 'bringing', 'solace']"
"In the depths of the night, Sarah's voice takes flight, like a comet in the sky, leaving trails of wonder high.
","In the depths of the night Sarahs voice takes flight like a comet in the sky leaving trails of wonder high
","['in', 'the', 'depths', 'of', 'the', 'night', 'sarahs', 'voice', 'takes', 'flight', 'like', 'a', 'comet', 'in', 'the', 'sky', 'leaving', 'trails', 'of', 'wonder', 'high']","['depths', 'night', 'sarahs', 'voice', 'takes', 'flight', 'like', 'comet', 'sky', 'leaving', 'trails', 'wonder', 'high']","['depth', 'night', 'sarah', 'voice', 'take', 'flight', 'like', 'comet', 'sky', 'leaving', 'trail', 'wonder', 'high']"
"With each note he plays, Michael's soul ablaze, a symphony of joy and pain, dancing in the rain.
","With each note he plays Michaels soul ablaze a symphony of joy and pain dancing in the rain
","['with', 'each', 'note', 'he', 'plays', 'michaels', 'soul', 'ablaze', 'a', 'symphony', 'of', 'joy', 'and', 'pain', 'dancing', 'in', 'the', 'rain']","['note', 'plays', 'michaels', 'soul', 'ablaze', 'symphony', 'joy', 'pain', 'dancing', 'rain']","['note', 'play', 'michael', 'soul', 'ablaze', 'symphony', 'joy', 'pain', 'dancing', 'rain']"
"Beneath the moon's soft glow, Emily's voice aglow, like a lighthouse in the storm, guiding every weary form.
","Beneath the moons soft glow Emilys voice aglow like a lighthouse in the storm guiding every weary form
","['beneath', 'the', 'moons', 'soft', 'glow', 'emilys', 'voice', 'aglow', 'like', 'a', 'lighthouse', 'in', 'the', 'storm', 'guiding', 'every', 'weary', 'form']","['beneath', 'moons', 'soft', 'glow', 'emilys', 'voice', 'aglow', 'like', 'lighthouse', 'storm', 'guiding', 'every', 'weary', 'form']","['beneath', 'moon', 'soft', 'glow', 'emilys', 'voice', 'aglow', 'like', 'lighthouse', 'storm', 'guiding', 'every', 'weary', 'form']"
"Through the passage of the years, David's guitar soothes fears, a melody pure and bright, filling every heart with light.
","Through the passage of the years Davids guitar soothes fears a melody pure and bright filling every heart with light
","['through', 'the', 'passage', 'of', 'the', 'years', 'davids', 'guitar', 'soothes', 'fears', 'a', 'melody', 'pure', 'and', 'bright', 'filling', 'every', 'heart', 'with', 'light']","['passage', 'years', 'davids', 'guitar', 'soothes', 'fears', 'melody', 'pure', 'bright', 'filling', 'every', 'heart', 'light']","['passage', 'year', 'david', 'guitar', 'soothes', 'fear', 'melody', 'pure', 'bright', 'filling', 'every', 'heart', 'light']"
"In the stillness of the night, Sarah's voice ignites, like a fire in the dark, lighting up every heart.
","In the stillness of the night Sarahs voice ignites like a fire in the dark lighting up every heart
","['in', 'the', 'stillness', 'of', 'the', 'night', 'sarahs', 'voice', 'ignites', 'like', 'a', 'fire', 'in', 'the', 'dark', 'lighting', 'up', 'every', 'heart']","['stillness', 'night', 'sarahs', 'voice', 'ignites', 'like', 'fire', 'dark', 'lighting', 'every', 'heart']","['stillness', 'night', 'sarah', 'voice', 'ignites', 'like', 'fire', 'dark', 'lighting', 'every', 'heart']"
"With each chord he strums, Michael's spirit hums, a symphony of life and love, soaring high above.
","With each chord he strums Michaels spirit hums a symphony of life and love soaring high above
","['with', 'each', 'chord', 'he', 'strums', 'michaels', 'spirit', 'hums', 'a', 'symphony', 'of', 'life', 'and', 'love', 'soaring', 'high', 'above']","['chord', 'strums', 'michaels', 'spirit', 'hums', 'symphony', 'life', 'love', 'soaring', 'high']","['chord', 'strum', 'michael', 'spirit', 'hum', 'symphony', 'life', 'love', 'soaring', 'high']"
"Beneath the starry sky, Emily's voice draws nigh, like a whisper in the wind, touching every soul within.
","Beneath the starry sky Emilys voice draws nigh like a whisper in the wind touching every soul within
","['beneath', 'the', 'starry', 'sky', 'emilys', 'voice', 'draws', 'nigh', 'like', 'a', 'whisper', 'in', 'the', 'wind', 'touching', 'every', 'soul', 'within']","['beneath', 'starry', 'sky', 'emilys', 'voice', 'draws', 'nigh', 'like', 'whisper', 'wind', 'touching', 'every', 'soul', 'within']","['beneath', 'starry', 'sky', 'emilys', 'voice', 'draw', 'nigh', 'like', 'whisper', 'wind', 'touching', 'every', 'soul', 'within']"
"Through the haze of the day, David's guitar finds a way, a melody soft and clear, banishing every fear.
","Through the haze of the day Davids guitar finds a way a melody soft and clear banishing every fear
","['through', 'the', 'haze', 'of', 'the', 'day', 'davids', 'guitar', 'finds', 'a', 'way', 'a', 'melody', 'soft', 'and', 'clear', 'banishing', 'every', 'fear']","['haze', 'day', 'davids', 'guitar', 'finds', 'way', 'melody', 'soft', 'clear', 'banishing', 'every', 'fear']","['haze', 'day', 'david', 'guitar', 'find', 'way', 'melody', 'soft', 'clear', 'banishing', 'every', 'fear']"
